x,cosx,logx,sinx
3.84601382917,-0.761986521963,1.34703724289,-0.647592881637
3.85230330395,-0.757898458629,1.34867123018,-0.652372536522
3.85859277873,-0.753780414831,1.35030255191,-0.657126385269
3.86488225352,-0.749632553468,1.35193121677,-0.66185423983
3.8711717283,-0.745455038618,1.35355723339,-0.666555913182
3.87746120308,-0.741248035533,1.35518061037,-0.671231219341
3.88375067786,-0.737011710631,1.35680135626,-0.675879973363
3.89004015264,-0.732746231489,1.35841947959,-0.680501991355
3.89632962743,-0.728451766839,1.36003498883,-0.685097090484
3.90261910221,-0.724128486558,1.36164789241,-0.689665088978
3.90890857699,-0.719776561664,1.36325819871,-0.694205806141
3.91519805177,-0.715396164307,1.3648659161,-0.698719062352
3.92148752655,-0.710987467765,1.36647105288,-0.703204679081
3.92777700133,-0.706550646434,1.36807361733,-0.707662478887
3.93406647612,-0.702085875823,1.36967361767,-0.712092285431
3.9403559509,-0.697593332546,1.3712710621,-0.716493923483
3.94664542568,-0.693073194316,1.37286595877,-0.720867218925
3.95293490046,-0.688525639939,1.37445831579,-0.72521199876
3.95922437524,-0.683950849304,1.37604814125,-0.729528091122
3.96551385003,-0.679349003377,1.37763544317,-0.733815325277
3.97180332481,-0.674720284195,1.37922022955,-0.738073531632
3.97809279959,-0.670064874858,1.38080250836,-0.742302541746
3.98438227437,-0.665382959521,1.38238228752,-0.746502188328
3.99067174915,-0.66067472339,1.38395957492,-0.750672305253
3.99696122394,-0.655940352709,1.38553437839,-0.754812727561
4.00325069872,-0.651180034758,1.38710670576,-0.758923291468
4.0095401735,-0.646393957842,1.38867656479,-0.763003834372
4.01582964828,-0.641582311285,1.39024396323,-0.767054194856
4.02211912306,-0.636745285425,1.39180890878,-0.771074212699
4.02840859785,-0.6318830716,1.3933714091,-0.77506372888
4.03469807263,-0.626995862148,1.39493147182,-0.779022585583
4.04098754741,-0.622083850393,1.39648910453,-0.782950626208
4.04727702219,-0.617147230641,1.3980443148,-0.786847695372
4.05356649697,-0.612186198173,1.39959711014,-0.790713638915
4.05985597176,-0.607200949233,1.40114749805,-0.794548303912
4.06614544654,-0.602191681025,1.40269548597,-0.798351538674
4.07243492132,-0.597158591703,1.40424108133,-0.802123192755
4.0787243961,-0.592101880361,1.40578429152,-0.805863116958
4.08501387088,-0.587021747031,1.40732512387,-0.809571163341
4.09130334567,-0.581918392668,1.40886358571,-0.813247185224
4.09759282045,-0.576792019149,1.41039968433,-0.816891037193
4.10388229523,-0.571642829258,1.41193342696,-0.820502575107
4.11017177001,-0.566471026685,1.41346482083,-0.824081656103
4.11646124479,-0.561276816012,1.41499387311,-0.827628138603
4.12275071958,-0.556060402709,1.41652059096,-0.831141882316
4.12904019436,-0.550821993122,1.4180449815,-0.834622748248
4.13532966914,-0.54556179447,1.41956705181,-0.838070598705
4.14161914392,-0.540280014833,1.42108680894,-0.8414852973
4.1479086187,-0.534976863143,1.42260425992,-0.844866708956
4.15419809349,-0.529652549179,1.42411941172,-0.848214699913
4.16048756827,-0.524307283557,1.42563227132,-0.851529137733
4.16677704305,-0.518941277722,1.42714284562,-0.854809891307
4.17306651783,-0.513554743939,1.42865114153,-0.858056830856
4.17935599261,-0.508147895284,1.43015716591,-0.861269827939
4.1856454674,-0.502720945639,1.4316609256,-0.86444875546
4.19193494218,-0.497274109679,1.43316242738,-0.867593487668
4.19822441696,-0.491807602866,1.43466167804,-0.870703900165
4.20451389174,-0.486321641442,1.4361586843,-0.873779869913
4.21080336652,-0.480816442417,1.43765345289,-0.876821275233
4.21709284131,-0.475292223561,1.43914599048,-0.879827995816
4.22338231609,-0.469749203398,1.44063630372,-0.882799912725
4.22967179087,-0.464187601196,1.44212439924,-0.885736908397
4.23596126565,-0.458607636956,1.44361028361,-0.888638866652
4.24225074043,-0.453009531408,1.44509396341,-0.891505672698
4.24854021522,-0.447393505998,1.44657544516,-0.894337213131
4.25482969,-0.44175978288,1.44805473537,-0.897133375942
4.26111916478,-0.436108584911,1.44953184051,-0.899894050523
4.26740863956,-0.430440135636,1.45100676704,-0.902619127669
4.27369811434,-0.424754659284,1.45247952135,-0.905308499583
4.27998758912,-0.419052380758,1.45395010985,-0.90796205988
4.28627706391,-0.413333525626,1.4554185389,-0.910579703592
4.29256653869,-0.407598320109,1.45688481482,-0.913161327173
4.29885601347,-0.401846991078,1.45834894392,-0.9157068285
4.30514548825,-0.396079766039,1.45981093249,-0.91821610688
4.31143496303,-0.39029687313,1.46127078676,-0.920689063053
4.31772443782,-0.384498541105,1.46272851297,-0.923125599194
4.3240139126,-0.378684999333,1.4641841173,-0.925525618922
4.33030338738,-0.37285647778,1.46563760593,-0.927889027297
4.33659286216,-0.367013207009,1.46708898499,-0.930215730829
4.34288233694,-0.361155418163,1.46853826061,-0.93250563748
4.34917181173,-0.355283342961,1.46998543887,-0.934758656667
4.35546128651,-0.349397213688,1.47143052582,-0.936974699267
4.36175076129,-0.343497263182,1.47287352752,-0.93915367762
4.36804023607,-0.33758372483,1.47431444996,-0.94129550553
4.37432971085,-0.331656832556,1.47575329912,-0.943400098272
4.38061918564,-0.325716820813,1.47719008098,-0.945467372594
4.38690866042,-0.319763924571,1.47862480146,-0.94749724672
4.3931981352,-0.313798379312,1.48005746646,-0.949489640355
4.39948760998,-0.307820421017,1.48148808187,-0.951444474683
4.40577708476,-0.301830286157,1.48291665354,-0.953361672377
4.41206655955,-0.295828211688,1.4843431873,-0.955241157598
4.41835603433,-0.289814435034,1.48576768897,-0.957082855998
4.42464550911,-0.283789194086,1.48719016432,-0.958886694725
4.43093498389,-0.277752727186,1.4886106191,-0.960652602422
4.43722445867,-0.27170527312,1.49002905905,-0.962380509237
4.44351393346,-0.265647071111,1.49144548989,-0.964070346816
4.44980340824,-0.259578360804,1.49285991728,-0.965722048315
4.45609288302,-0.253499382261,1.49427234689,-0.967335548397
4.4623823578,-0.247410375952,1.49568278436,-0.968910783236
4.46867183258,-0.241311582741,1.4970912353,-0.97044769052
4.47496130737,-0.235203243879,1.49849770529,-0.971946209452
4.48125078215,-0.229085600998,1.4999021999,-0.973406280756
4.48754025693,-0.222958896095,1.50130472468,-0.974827846675
4.49382973171,-0.216823371526,1.50270528513,-0.976210850974
4.50011920649,-0.210679269996,1.50410388676,-0.977555238948
4.50640868128,-0.204526834549,1.50550053503,-0.978860957414
4.51269815606,-0.198366308561,1.50689523539,-0.980127954722
4.51898763084,-0.192197935725,1.50828799328,-0.981356180754
4.52527710562,-0.186021960045,1.50967881409,-0.982545586923
4.5315665804,-0.179838625827,1.5110677032,-0.98369612618
4.53785605519,-0.173648177667,1.51245466597,-0.984807753012
4.54414552997,-0.167450860443,1.51383970775,-0.985880423447
4.55043500475,-0.161246919305,1.51522283383,-0.986914095053
4.55672447953,-0.155036599664,1.51660404952,-0.98790872694
4.56301395431,-0.148820147184,1.51798336009,-0.988864279763
4.5693034291,-0.142597807772,1.51936077077,-0.989780715724
4.57559290388,-0.136369827566,1.52073628681,-0.990657998569
4.58188237866,-0.13013645293,1.5221099134,-0.991496093597
4.58817185344,-0.123897930438,1.52348165572,-0.992294967655
4.59446132822,-0.117654506872,1.52485151895,-0.99305458914
4.600750803,-0.111406429203,1.52621950822,-0.993774928005
4.60704027779,-0.10515394459,1.52758562865,-0.994455955755
4.61332975257,-0.0988973003643,1.52894988534,-0.99509764545
4.61961922735,-0.092636744022,1.53031228337,-0.995699971707
4.62590870213,-0.0863725232145,1.5316728278,-0.996262910699
4.63219817691,-0.0801048857378,1.53303152366,-0.996786440157
4.6384876517,-0.0738340795231,1.53438837597,-0.997270539373
4.64477712648,-0.0675603526269,1.53574338973,-0.997715189196
4.65106660126,-0.0612839532213,1.53709656991,-0.998120372038
4.65735607604,-0.0550051295842,1.53844792147,-0.998486071871
4.66364555082,-0.0487241300892,1.53979744934,-0.998812274227
4.66993502561,-0.0424412031961,1.54114515844,-0.999098966205
4.67622450039,-0.036156597441,1.54249105366,-0.999346136462
4.68251397517,-0.0298705614263,1.54383513988,-0.999553775222
4.68880344995,-0.0235833438109,1.54517742197,-0.99972187427
4.69509292473,-0.0172951933006,1.54651790474,-0.999850426958
4.70138239952,-0.0110063586381,1.54785659303,-0.9999394282
4.7076718743,-0.00471708859303,1.54919349162,-0.999988874476
4.71396134908,0.00157236804758,1.5505286053,-0.999998763829
4.72025082386,0.00786176248947,1.55186193883,-0.999969095868
4.72654029864,0.0141508459408,1.55319349695,-0.999899871767
4.73282977343,0.0204393696219,1.55452328438,-0.999791094264
4.73911924821,0.0267270847755,1.55585130583,-0.999642767662
4.74540872299,0.0330137426761,1.55717756597,-0.999454897829
4.75169819777,0.0392990946401,1.55850206947,-0.999227492196
4.75798767255,0.0455828920356,1.55982482099,-0.998960559759
4.76427714734,0.0518648862921,1.56114582514,-0.998654111076
4.77056662212,0.0581448289105,1.56246508655,-0.998308158271
4.7768560969,0.0644224714728,1.5637826098,-0.997922715028
4.78314557168,0.070697565652,1.56509839946,-0.997497796594
4.78943504646,0.076969863222,1.5664124601,-0.997033419779
4.79572452125,0.0832391160672,1.56772479624,-0.99652960295
4.80201399603,0.0895050761925,1.56903541242,-0.995986366039
4.80830347081,0.095767495733,1.57034431313,-0.995403730534
4.81459294559,0.102026126964,1.57165150286,-0.994781719483
4.82088242037,0.10828072231,1.57295698607,-0.99412035749
4.82717189516,0.114531034357,1.57426076722,-0.993419670718
4.83346136994,0.120776815858,1.57556285074,-0.992679686884
4.83975084472,0.127017819747,1.57686324104,-0.991900435259
4.8460403195,0.133253799146,1.57816194252,-0.991081946669
4.85232979428,0.139484507376,1.57945895956,-0.990224253491
4.85861926907,0.145709697966,1.58075429653,-0.989327389653
4.86490874385,0.151929124666,1.58204795777,-0.988391390633
4.87119821863,0.158142541449,1.58333994762,-0.987416293457
4.87748769341,0.164349702531,1.58463027038,-0.986402136696
4.88377716819,0.170550362372,1.58591893035,-0.985348960468
4.89006664298,0.176744275691,1.58720593181,-0.984256806433
4.89635611776,0.182931197472,1.58849127903,-0.983125717796
4.90264559254,0.189110882978,1.58977497626,-0.981955739298
4.90893506732,0.195283087756,1.59105702772,-0.98074691722
4.9152245421,0.20144756765,1.59233743762,-0.979499299381
4.92151401688,0.207604078809,1.59361621018,-0.978212935133
4.92780349167,0.213752377698,1.59489334956,-0.976887875361
4.93409296645,0.219892221108,1.59616885993,-0.975524172482
4.94038244123,0.22602336616,1.59744274546,-0.974121880439
4.94667191601,0.232145570325,1.59871501026,-0.972681054703
4.95296139079,0.238258591423,1.59998565846,-0.97120175227
4.95925086558,0.24436218764,1.60125469416,-0.969684031658
4.96554034036,0.250456117533,1.60252212146,-0.968127952902
4.97182981514,0.256540140042,1.60378794441,-0.966533577558
4.97811928992,0.2626140145,1.60505216708,-0.964900968695
4.9844087647,0.268677500641,1.60631479351,-0.963230190894
4.99069823949,0.274730358608,1.60757582773,-0.961521310247
4.99698771427,0.280772348966,1.60883527374,-0.959774394353
5.00327718905,0.286803232711,1.61009313554,-0.957989512315
5.00956666383,0.292822771277,1.61134941711,-0.956166734739
5.01585613861,0.298830726545,1.61260412242,-0.954306133729
5.0221456134,0.304826860859,1.61385725542,-0.952407782884
5.02843508818,0.310810937026,1.61510882003,-0.9504717573
5.03472456296,0.316782718332,1.6163588202,-0.94849813356
5.04101403774,0.322741968549,1.61760725981,-0.946486989735
5.04730351252,0.328688451945,1.61885414276,-0.944438405381
5.05359298731,0.334621933292,1.62009947294,-0.942352461534
5.05988246209,0.340542177879,1.62134325419,-0.94022924071
5.06617193687,0.346448951515,1.62258549038,-0.938068826896
5.07246141165,0.352342020544,1.62382618533,-0.935871305554
5.07875088643,0.358221151852,1.62506534286,-0.933636763611
5.08504036122,0.364086112876,1.62630296678,-0.93136528946
5.091329836,0.369936671614,1.62753906088,-0.929056972954
5.09761931078,0.375772596633,1.62877362894,-0.926711905405
5.10390878556,0.381593657079,1.63000667472,-0.924330179577
5.11019826034,0.387399622686,1.63123820196,-0.921911889685
5.11648773513,0.393190263785,1.63246821442,-0.91945713139
5.12277720991,0.398965351315,1.6336967158,-0.916966001796
5.12906668469,0.404724656828,1.63492370982,-0.914438599445
5.13535615947,0.410467952501,1.63614920017,-0.911875024315
5.14164563425,0.416195011144,1.63737319053,-0.909275377814
5.14793510904,0.421905606211,1.63859568457,-0.906639762777
5.15422458382,0.427599511804,1.63981668594,-0.903968283462
5.1605140586,0.433276502688,1.64103619829,-0.901261045546
5.16680353338,0.438936354296,1.64225422524,-0.89851815612
5.17309300816,0.44457884274,1.6434707704,-0.895739723685
5.17938248295,0.450203744818,1.64468583738,-0.89292585815
5.18567195773,0.455810838022,1.64589942976,-0.890076670822
5.19196143251,0.461399900552,1.64711155112,-0.887192274409
5.19825090729,0.466970711319,1.64832220502,-0.884272783009
5.20454038207,0.472523049956,1.64953139501,-0.88131831211
5.21082985686,0.478056696828,1.65073912463,-0.878328978583
5.21711933164,0.483571433037,1.65194539739,-0.875304900678
5.22340880642,0.489067040436,1.65315021681,-0.872246198019
5.2296982812,0.494543301632,1.65435358639,-0.869152991602
5.23598775598,0.5,1.65555550962,-0.866025403784
5.24227723076,0.505436919686,1.65675598995,-0.862863558286
5.24856670555,0.510853845621,1.65795503086,-0.859667580181
5.25485618033,0.516250563526,1.6591526358,-0.856437595893
5.26114565511,0.521626859919,1.66034880819,-0.853173733193
5.26743512989,0.526982522129,1.66154355146,-0.849876121191
5.27372460467,0.532317338301,1.66273686902,-0.84654489033
5.28001407946,0.537631097403,1.66392876428,-0.843180172386
5.28630355424,0.542923589236,1.66511924061,-0.839782100459
5.29259302902,0.548194604445,1.66630830139,-0.836350808966
5.2988825038,0.55344393452,1.66749594999,-0.832886433641
5.30517197858,0.558671371813,1.66868218975,-0.829389111525
5.31146145337,0.56387670954,1.66986702401,-0.825858980964
5.31775092815,0.569059741792,1.6710504561,-0.822296181599
5.32404040293,0.574220263541,1.67223248933,-0.818700854366
5.33032987771,0.57935807065,1.67341312702,-0.815073141486
5.33661935249,0.584472959883,1.67459237244,-0.811413186463
5.34290882728,0.589564728906,1.67577022887,-0.807721134074
5.34919830206,0.594633176304,1.6769466996,-0.803997130367
5.35548777684,0.599678101582,1.67812178786,-0.800241322654
5.36177725162,0.604699305175,1.67929549692,-0.796453859505
5.3680667264,0.609696588459,1.68046783,-0.792634890742
5.37435620119,0.614669753754,1.68163879032,-0.788784567433
5.38064567597,0.619618604335,1.68280838109,-0.784903041886
5.38693515075,0.624542944437,1.68397660552,-0.780990467646
5.39322462553,0.629442579268,1.6851434668,-0.777046999482
5.39951410031,0.634317315011,1.6863089681,-0.773072793389
5.4058035751,0.639166958833,1.68747311258,-0.769068006574
5.41209304988,0.643991318896,1.68863590341,-0.765032797458
5.41838252466,0.648790204361,1.68979734373,-0.760967325662
5.42467199944,0.653563425397,1.69095743667,-0.756871752005
5.43096147422,0.658310793188,1.69211618535,-0.752746238498
5.43725094901,0.663032119939,1.69327359288,-0.748590948335
5.44354042379,0.667727218889,1.69442966238,-0.744406045888
5.44982989857,0.67239590431,1.69558439692,-0.740191696702
5.45611937335,0.677037991524,1.69673779958,-0.735948067484
5.46240884813,0.6816532969,1.69788987344,-0.731675326102
5.46869832292,0.686241637869,1.69904062156,-0.727373641573
5.4749877977,0.690802832929,1.70019004697,-0.723043184062
5.48127727248,0.69533670165,1.70133815272,-0.718684124869
5.48756674726,0.699843064686,1.70248494184,-0.714296636427
5.49385622204,0.704321743776,1.70363041733,-0.709880892294
5.50014569683,0.708772561755,1.70477458222,-0.705437067146
5.50643517161,0.713195342561,1.70591743949,-0.700965336768
5.51272464639,0.71758991124,1.70705899212,-0.696465878049
5.51901412117,0.721956093955,1.7081992431,-0.691938868978
5.52530359595,0.72629371799,1.70933819539,-0.687384488629
5.53159307074,0.730602611762,1.71047585194,-0.682802917163
5.53788254552,0.734882604821,1.7116122157,-0.678194335815
5.5441720203,0.739133527863,1.7127472896,-0.673558926887
5.55046149508,0.743355212731,1.71388107657,-0.668896873744
5.55675096986,0.747547492428,1.71501357952,-0.664208360806
5.56304044464,0.751710201118,1.71614480136,-0.659493573536
5.56932991943,0.755843174135,1.71727474498,-0.65475269844
5.57561939421,0.759946247989,1.71840341328,-0.649985923054
5.58190886899,0.764019260373,1.71953080911,-0.645193435939
5.58819834377,0.768062050171,1.72065693536,-0.640375426673
5.59448781855,0.77207445746,1.72178179487,-0.635532085844
5.60077729334,0.77605632352,1.72290539049,-0.630663605043
5.60706676812,0.780007490838,1.72402772506,-0.625770176852
5.6133562429,0.783927803117,1.72514880141,-0.620851994843
5.61964571768,0.787817105279,1.72626862236,-0.615909253567
5.62593519246,0.791675243475,1.72738719071,-0.610942148545
5.63222466725,0.795502065086,1.72850450926,-0.605950876264
5.63851414203,0.799297418733,1.72962058081,-0.600935634163
5.64480361681,0.803061154282,1.73073540812,-0.595896620634
5.65109309159,0.80679312285,1.73184899398,-0.590834035006
5.65738256637,0.81049317681,1.73296134115,-0.585748077542
5.66367204116,0.814161169798,1.73407245238,-0.580638949429
5.66996151594,0.817796956717,1.7351823304,-0.57550685277
5.67625099072,0.821400393745,1.73629097797,-0.570351990578
5.6825404655,0.824971338339,1.73739839779,-0.565174566765
5.68882994028,0.828509649244,1.7385045926,-0.559974786138
5.69511941507,0.832015186492,1.73960956508,-0.554752854384
5.70140888985,0.835487811413,1.74071331796,-0.549508978071
5.70769836463,0.83892738664,1.7418158539,-0.544243364632
5.71398783941,0.842333776112,1.7429171756,-0.53895622236
5.72027731419,0.845706845082,1.74401728572,-0.533647760402
5.72656678898,0.849046460119,1.74511618693,-0.528318188746
5.73285626376,0.852352489117,1.74621388188,-0.522967718216
5.73914573854,0.855624801299,1.74731037322,-0.517596560462
5.74543521332,0.85886326722,1.74840566358,-0.512204927953
5.7517246881,0.862067758776,1.74949975559,-0.506793033968
5.75801416289,0.865238149205,1.75059265188,-0.501361092588
5.76430363767,0.868374313094,1.75168435504,-0.495909318684
5.77059311245,0.871476126386,1.75277486769,-0.490437927916
5.77688258723,0.874543466381,1.75386419242,-0.484947136717
5.78317206201,0.877576211743,1.75495233181,-0.479437162289
5.7894615368,0.880574242504,1.75603928843,-0.47390822259
5.79575101158,0.88353744007,1.75712506487,-0.468360536333
5.80204048636,0.886465687226,1.75820966368,-0.462794322967
5.80832996114,0.889358868137,1.7592930874,-0.457209802679
5.81461943592,0.892216868357,1.76037533859,-0.451607196377
5.82090891071,0.89503957483,1.76145641977,-0.445986725685
5.82719838549,0.897826875899,1.76253633349,-0.440348612935
5.83348786027,0.900578661304,1.76361508224,-0.434693081154
5.83977733505,0.903294822193,1.76469266855,-0.429020354062
5.84606680983,0.90597525112,1.76576909492,-0.423330656057
5.85235628462,0.908619842057,1.76684436384,-0.417624212206
5.8586457594,0.911228490388,1.7679184778,-0.411901248244
5.86493523418,0.913801092924,1.76899143928,-0.406161990554
5.87122470896,0.916337547898,1.77006325074,-0.400406666168
5.87751418374,0.918837754976,1.77113391466,-0.394635502749
5.88380365853,0.921301615256,1.77220343347,-0.388848728591
5.89009313331,0.923729031273,1.77327180964,-0.383046572603
5.89638260809,0.926119907006,1.77433904561,-0.377229264303
5.90267208287,0.928474147879,1.77540514379,-0.371397033808
5.90896155765,0.930791660762,1.77647010661,-0.365550111825
5.91525103243,0.933072353983,1.7775339365,-0.359688729645
5.92154050722,0.935316137322,1.77859663586,-0.353813119126
5.927829982,0.937522922021,1.77965820708,-0.347923512694
5.93411945678,0.939692620786,1.78071865257,-0.342020143326
5.94040893156,0.941825147789,1.7817779747,-0.336103244542
5.94669840634,0.943920418674,1.78283617586,-0.330173050401
5.95298788113,0.945978350556,1.78389325841,-0.324229795484
5.95927735591,0.947998862029,1.78494922472,-0.318273714892
5.96556683069,0.949981873168,1.78600407714,-0.312305044231
5.97185630547,0.951927305529,1.78705781801,-0.306324019607
5.97814578025,0.953835082157,1.78811044969,-0.300330877612
5.98443525504,0.955705127584,1.7891619745,-0.294325855319
5.99072472982,0.957537367837,1.79021239476,-0.288309190272
5.9970142046,0.959331730437,1.7912617128,-0.282281120474
6.00330367938,0.961088144404,1.79230993093,-0.276241884379
6.00959315416,0.962806540259,1.79335705144,-0.270191720884
6.01588262895,0.964486850027,1.79440307664,-0.264130869317
6.02217210373,0.966129007238,1.79544800882,-0.258059569429
6.02846157851,0.967732946933,1.79649185025,-0.251978061385
6.03475105329,0.969298605666,1.79753460321,-0.245886585754
6.04104052807,0.970825921502,1.79857626997,-0.239785383498
6.04733000286,0.972314834025,1.79961685279,-0.233674695964
6.05361947764,0.973765284338,1.80065635392,-0.227554764876
6.05990895242,0.975177215064,1.80169477562,-0.221425832322
6.0661984272,0.976550570352,1.80273212011,-0.215288140745
6.07248790198,0.977885295874,1.80376838963,-0.209141932938
6.07877737677,0.979181338833,1.80480358641,-0.202987452027
6.08506685155,0.980438647961,1.80583771266,-0.196824941468
6.09135632633,0.981657173522,1.80687077061,-0.190654645033
6.09764580111,0.982836867314,1.80790276244,-0.184476806803
6.10393527589,0.983977682672,1.80893369037,-0.178291671158
